timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,macd_histogram,atr_14,ema_20,ema_50,ema_150,bollinger_upper_20,bollinger_lower_20,return_5,volatility_20,session
2024-07-22 14:00:00,170.767,170.815,170.545,170.741,2959,38.465058022791766,-0.16823538084864254,-0.10020351306929266,-0.06803186777934987,0.34389524141753214,171.0430231175474,171.187518723672,171.26220238321568,,,0.003025389775944909,,London
2024-07-22 15:00:00,170.74,170.964,170.526,170.554,3935,34.34818572412708,-0.185447712416817,-0.11725235293879754,-0.06819535947801947,0.353574145604472,170.9964494873048,171.16267485215545,171.2528222191996,,,-0.0009547965346158316,,London
2024-07-22 16:00:00,170.564,170.763,170.436,170.67,4336,38.7290206806652,-0.1875662318799982,-0.13131512872703768,-0.05625110315296053,0.35092420134970015,170.96535905994244,171.14335426971797,171.24510271960756,,,-0.0003104444040933352,,NewYork
2024-07-22 17:00:00,170.676,170.827,170.492,170.75,3988,41.62219500504245,-0.18070676727845125,-0.1411934564373204,-0.039513310841130855,0.34937994519140647,170.94484867328126,171.12792861208197,171.23854506769223,,,0.000521501690485815,,NewYork
2024-07-22 18:00:00,170.752,170.959,170.735,170.906,3916,46.88873868502658,-0.1608287620518638,-0.1451205175602291,-0.015708244491634715,0.33752405272110225,170.94114879963544,171.11922552925523,171.23414049725923,,,0.0007436511514882227,,NewYork
2024-07-22 19:00:00,170.906,171.002,170.902,170.992,2844,49.588740248568676,-0.13656162106744318,-0.14340873826167191,0.00684711719422873,0.3155716296323264,170.94599177109873,171.11423629281387,171.23093333835513,171.84956250989333,170.19623749010665,0.0014700628437223084,,NewYork
2024-07-22 20:00:00,170.992,171.144,170.964,171.121,2351,53.41438936985426,-0.10570204769143743,-0.13586740014762502,0.030165352456187594,0.3032994759911313,170.9626592214703,171.11450153623292,171.22947726764843,171.83168594548428,170.19611405451573,0.0033244602882371854,0.0014466162471083392,NewYork
2024-07-22 21:00:00,171.122,171.145,171.025,171.036,2011,50.68496756652501,-0.08710036430349533,-0.1261139929787991,0.03901362867530378,0.2870177897017087,170.96964405752072,171.11142304461595,171.2269146548319,171.79087395167008,170.1990260483299,0.0021444893654420927,0.001439587606542113,NewYork
2024-07-22 22:00:00,171.036,171.067,171.011,171.017,1977,50.069080109329704,-0.07304946860858763,-0.11550108810475682,0.042451619496169185,0.2668483832528871,170.97415414728064,171.10772018012122,171.2241343282778,171.71635896628743,170.2183410337126,0.0015636896046851145,0.0014199240244677027,NewYork
2024-07-22 23:00:00,171.016,171.063,170.96,170.995,809,49.32174669884779,-0.0629634452737946,-0.10499355953856439,0.04203011426476978,0.25276690550185743,170.97613946658726,171.10329978090078,171.22109943651253,171.6502628394751,170.23483716052493,0.0005207540987444137,0.0014182464312372718,NewYork
