timestamp,open,high,low,close,volume,rsi_14,macd,macd_signal,macd_histogram,atr_14,ema_20,ema_50,ema_150,bollinger_upper_20,bollinger_lower_20,return_5,volatility_20,session
2023-01-04 12:00:00,138.387,138.856,138.367,138.688,26939,42.31675866606059,-0.45621702428758226,-0.43628466414413064,-0.019932360143451622,0.6240459514610207,138.84673092069102,139.40018469909674,139.80169481355725,,,0.005459093051074726,,London
2023-01-04 16:00:00,138.687,140.754,138.677,140.595,39637,68.55955095769565,-0.25998438071934515,-0.40102460745917357,0.1410402267398284,0.7734858228944395,139.01323273776805,139.44704020109293,139.81220216702008,,,0.017521386078422907,,NewYork
2023-01-04 20:00:00,140.595,140.758,140.376,140.611,28295,68.68826369034203,-0.10200171831436933,-0.34122002963021275,0.23921831131584342,0.7344472918859738,139.1654010484568,139.492685683403,139.82278227076816,,,0.018543871467791018,,NewYork
2023-01-05 00:00:00,140.642,140.642,139.964,140.165,17822,61.17072059298155,-0.012642062945076304,-0.2755044362931855,0.2628623733481092,0.7289732918906393,139.26060094860378,139.51905095072055,139.82731495592355,,,0.013521819299323834,,Tokyo
2023-01-05 04:00:00,140.162,140.618,140.049,140.576,16739,64.97492708823887,0.09029945693620789,-0.20234365764730683,0.2926431145835147,0.7138462622537977,139.38587704873675,139.56049993304524,139.83723131412324,,,0.01581795977945899,,Tokyo
2023-01-05 08:00:00,140.583,141.093,140.304,140.805,32275,66.91963080171874,0.1881903975049113,-0.12423684661686323,0.3124272441217745,0.7207921131215606,139.52103161552373,139.60930385723955,139.850049442413,141.27299469703465,137.04140530296533,0.015264478541763049,,London
2023-01-05 12:00:00,140.805,141.358,140.51,141.081,30629,69.1433571998589,0.28475805296466206,-0.04243786670055817,0.3271959196652202,0.7323071678301156,139.66960003309288,139.66701743146547,139.8663534233082,141.46139890749467,136.95570109250534,0.003456737437320001,0.0040008451846846845,London
2023-01-05 16:00:00,141.081,141.227,140.134,140.319,39065,57.62584053097675,0.2963850416813898,0.025326714975831423,0.27105832670555835,0.7643459257615238,139.7314476489888,139.69258537532954,139.87234874220476,141.53054515750426,136.94135484249574,-0.002076651186607048,0.004175564106172335,NewYork
2023-01-05 20:00:00,140.319,140.419,140.178,140.352,22838,57.95249773575527,0.30474937709553274,0.08121124739977169,0.22353812969576103,0.7186543073643059,139.79054787289462,139.71844477237545,139.87870173899674,141.62313495671657,136.9315650432834,0.0013341419041843494,0.004149910112123485,NewYork
2023-01-06 00:00:00,140.372,140.836,140.105,140.835,14179,62.50810625637577,0.3463596184930111,0.13424092161841958,0.21211869687459153,0.7197153223875824,139.8900195040475,139.76223125189014,139.89136794112923,141.79408408811494,136.90021591188506,0.0018424197587072477,0.004201709332924201,Tokyo
2023-01-06 04:00:00,140.841,141.263,140.638,141.069,12742,64.51403815753224,0.3936797834797119,0.18612869399067805,0.20755108948903384,0.7116917372993854,140.0023033608049,139.81347708514934,139.90696571674343,141.9972954573577,136.86650454264228,0.0018749334185574895,0.004202926163601704,Tokyo
